Project,Version,S-WordCount,S-LineCount,S-Density,S-ParaCount,S-FunCalls,S-VarCount,S-RepWords,S-ComPer,S-MaxDepth,S-BlockCount,S-CycCom,D-AvgD,D-AvgInD,D-AvgOutD,D-FaultyD,D-FaultyInD,D-FaultyOutD,D-DiDiameter,D-UndiDiameter,D-Avg-Closeness,D-AvgInCloseness,D-AvgOutCloseness,D-FaultyCloseness,D-WeiEdgeSum,D-#AboveAvgD,D-#AboveAvgInD,D-#AboveAvgOutD,D-#DiCircles,D-#WeakGroups,T-#T,T-#PT,T-#FT,T-%PT,T-%FT,T-#E,T-#VE,T-#NVE,T-#V,T-Spa,T-Cov,T-CovPT,T-CovFT,T-AvgVE,T-AvgVEPT,T-AvgVEFT,T-#VEP^FT,T-%VEP^FT,B-RepairActions,B-RepairPatterns,B-RepairTools,B-Files,B-Methods,B-Classes,B-LinesAdd,B-LinesRem,B-LinesMod,B-SizeInLines,B-Chunks,B-SpreadAllLines,B-SpreadCodeOnly,L-Rank,L-10,L-5-10,L-5,L-1,L-Inverse,L-3,L-4
Math,47,27.9846047973291,6.47135364003008,4.19193327284953,1.23952640642053,1.99849392873822,1.45421261162327,3.5906877738841,0.569038079571117,1.44005930031818,2.01552757348944,3.67210024861006,3.8182,1.9091,1.9091,7,2.5,4.5,4,6,0.4048,0.0552,0.0661,0.4792,1.9091,12,9,9,0,1,191,189,2,0.9895,0.0105,257,80,177,1570,0.032,0.3113,0.3074,0.0778,8.2199,8.1693,13,19,0.2375,5,3,0,1,1,1,2,0,3,5,4,209,80,2,1,1,1,2,0.5,1,1
Math,48,27.857090251511,6.44571105067535,4.18531741341457,1.24160290016263,1.9886837264673,1.4471332776044,3.57719689926991,0.570488297039073,1.43846159382321,2.01183418557915,3.65328697251498,2.2381,1.119,1.119,10,1,9,13,17,0.1528,0.0281,0.0334,0.2181,1.119,13,5,10,2,2,37,36,1,0.973,0.027,320,94,226,1311,0.1107,0.2938,0.2562,0.1906,35.4324,34.7222,61,49,0.5213,3,1,0,1,1,1,3,0,0,3,1,0,0,10,1,2,2,2,0.1,2,2
Math,49,28.0380510629292,6.50100928812912,4.15377131447078,1.2325612697014,2.0109892743216,1.47044925931296,3.57919692494302,0.568763878950655,1.44457896140437,2.02081822136495,3.67238945630368,2.9231,1.4615,1.4615,13,2,11,6,10,0.2151,0.0282,0.0355,0.304,1.4615,20,10,14,2,2,36,35,1,0.9722,0.0278,380,192,188,722,0.0528,0.5053,0.5053,0.0895,20.0556,19.6571,34,34,0.1771,2,2,7,1,4,1,0,0,4,4,4,35,29,1,1,1,1,1,1,1,1
Math,50,28.0521876224254,6.50682080066917,4.15304055832946,1.23252259994115,2.01266864676663,1.47142152757061,3.58120222822443,0.5687461611799,1.44465077667341,2.0226025545878,3.67651607214723,2,1,1,10,1,9,8,14,0.1677,0.0368,0.0434,0.2331,1,6,1,6,1,2,37,36,1,0.973,0.027,318,82,236,1296,0.1101,0.2579,0.2579,0.1415,35.027,34.75,45,45,0.5488,3,1,11,1,1,1,0,4,0,4,1,0,0,8,1,2,2,2,0.125,2,2
Math,51,28.0334541621606,6.50382418711572,4.15323092359583,1.23250652103876,2.01002179910818,1.47098739720608,3.58036490024093,0.568604974075185,1.44449963499094,2.02181767445257,3.67180120200313,2.2381,1.119,1.119,10,1,9,13,17,0.1528,0.0281,0.0334,0.2181,1.119,13,5,10,2,2,37,36,1,0.973,0.027,294,87,207,1289,0.1185,0.2959,0.2653,0.1837,34.8378,34.3056,54,45,0.5172,7,1,0,1,1,1,9,0,0,9,3,4,1,9,1,2,2,2,0.111111111111111,2,2
Math,52,26.9933845462735,6.27569180072732,4.1280122608148,1.228596529105,1.90966328276558,1.42176853117808,3.51423308724384,0.571016221211639,1.44257375721309,1.98071888235551,3.51744371648974,2.375,1.1875,1.1875,12,1,11,3,4,0.486,0.0717,0.1083,0.8333,1.1875,4,2,3,0,1,29,28,1,0.9655,0.0345,292,78,214,651,0.0769,0.2671,0.2671,0.0514,22.4483,22.7143,15,15,0.1923,4,1,0,1,1,1,1,0,3,4,3,13,7,1,1,1,1,1,1,1,1
Math,53,26.3301818504854,6.10468453024943,4.12741319109424,1.21959302794807,1.88076346054553,1.39649842334929,3.46393238542671,0.571800771030454,1.4342883038206,1.94374206754711,3.42203166526697,2.25,1.125,1.125,5,1,4,2,3,0.5588,0.1575,0.2233,0.7778,1.125,2,2,2,0,1,168,167,1,0.994,0.006,163,43,120,870,0.0318,0.2638,0.2638,0.0429,5.1786,5.1677,7,7,0.1628,2,1,6,1,1,1,3,0,0,3,1,0,0,1,1,1,1,1,1,1,1
Math,54,27.0221177070584,6.27954588496879,4.10048109706827,1.23799071400113,1.85621155606884,1.46657796637429,3.52815276037817,0.571382987660763,1.44313957353679,1.96561805699936,3.62347091751838,4.7925,2.3962,2.3962,16,1,15,6,6,0.3779,0.0227,0.0306,0.5149,2.3962,22,13,19,1,1,64,63,1,0.9844,0.0156,185,142,43,2505,0.2116,0.7676,0.7676,0.2973,39.1406,38.8889,55,55,0.3873,7,2,0,1,1,1,6,0,1,7,2,2046,1332,4,1,1,1,2,0.25,2,1
Math,55,26.8341346676755,6.24690594655775,4.09951962894425,1.23851453591685,1.8536536002899,1.44881025364507,3.52310945788904,0.5724964614882,1.44328739208066,1.96377089696231,3.61922746553839,2,1,1,2,1,1,2,3,0.5321,0.1795,0.2364,0.4615,1,2,1,2,0,1,89,88,1,0.9888,0.0112,162,79,83,1017,0.0705,0.4877,0.4877,0.0309,11.427,11.5,5,5,0.0633,8,2,0,1,1,1,17,0,1,18,5,14,0,1,1,1,1,1,1,1,1
Math,56,26.8348149397843,6.24788856182608,4.10002283434359,1.23851453591685,1.8536536002899,1.4489866204881,3.52348738683839,0.572478565680439,1.44328739208066,1.96394726380534,3.61940383238142,3.8621,1.931,1.931,1,1,0,6,8,0.2535,0.0415,0.0497,0.2295,1.931,14,6,14,0,1,6,4,2,0.6667,0.3333,240,37,203,85,0.059,0.1542,0.0917,0.1042,14.1667,8.75,25,10,0.2703,4,1,2,1,1,1,0,6,1,7,1,0,0,2,1,1,1,2,0.5,1,1
Math,57,26.3451841124703,6.13933138840522,4.11572253877442,1.24205436850959,1.81881754478575,1.41912082738877,3.48032089668991,0.573001727780418,1.43360771920676,1.94500136067871,3.54721648794323,2.4,1.2,1.2,5,1,4,7,8,0.3131,0.0616,0.0761,0.38,1.2,8,4,6,0,1,5,4,1,0.8,0.2,250,34,216,112,0.0896,0.136,0.136,0.06,22.4,24.25,15,15,0.4412,1,1,6,1,1,1,0,0,1,1,1,0,0,2,1,1,1,2,0.5,1,1
Math,58,26.3616933172618,6.13075682184867,4.14115444528538,1.25456329640384,1.80539101526692,1.41400516140187,3.48065650063671,0.57265650688223,1.43326144148861,1.94475598505463,3.54813932396323,2.5542,1.2771,1.2771,6,1,5,16,17,0.1211,0.0134,0.0152,0.1404,1.2771,30,14,20,3,3,9,8,1,0.8889,0.1111,248,95,153,567,0.254,0.3831,0.3589,0.3266,63,60.75,81,75,0.7895,4,2,6,1,1,1,0,0,1,1,1,0,0,6,1,2,2,2,0.166666666666667,2,2
Math,60,26.648582519397,6.19994406447818,4.05920689396483,1.23379811860391,1.84196242708469,1.41705152099854,3.49131392036481,0.572242736942772,1.43980680497305,1.96176239864159,3.5320579705395,2.4286,1.2143,1.2143,3,1,2,7,11,0.243,0.0423,0.0523,0.2727,1.2143,10,5,7,1,1,27,26,1,0.963,0.037,195,71,124,517,0.0982,0.3641,0.3385,0.2,19.1481,18.3846,39,34,0.4789,2,0,1,1,1,1,0,0,2,2,2,71,18,4,1,1,1,2,0.25,2,1
Math,61,29.814172294801,6.8645286944821,4.10236077299934,1.24798983041709,1.95261362248077,1.61207682421538,3.80310842744281,0.600484663511592,1.49395460070603,2.10008291004976,3.92564723207889,1.8,0.9,0.9,4,1,3,4,4,0.2938,0.1293,0.1482,0.4091,0.9,5,8,6,1,2,13,12,1,0.9231,0.0769,284,57,227,282,0.0764,0.2007,0.1831,0.0634,21.6923,22,18,13,0.2281,13,2,1,1,1,1,0,1,3,4,2,13,9,3,1,1,1,2,0.333333333333333,1,1
Math,62,29.9545397970508,6.89673739073677,4.09620554970464,1.24952401580923,1.96283843050828,1.62158786558849,3.81661387114672,0.600323949095893,1.496599635182,2.1060213819418,3.94741047584462,2.8621,1.431,1.431,5,1,4,8,10,0.1758,0.0186,0.0221,0.2176,1.431,21,8,15,1,2,3,1,2,0.3333,0.6667,243,60,183,147,0.2016,0.2469,0.1852,0.2099,49,45,51,36,0.6,3,2,3,1,1,1,0,0,1,1,1,0,0,2,1,1,1,2,0.5,1,1
Math,64,29.4277744081542,6.76507835236973,4.07675841773796,1.24255733590308,1.95739302124946,1.574273799959,3.80268964846079,0.58592204170188,1.51062169508733,2.10091261155297,3.8098142153544,4.1818,2.0909,2.0909,16,2,14,6,8,0.216,0.0249,0.0324,0.2638,2.0909,7,7,5,1,2,55,53,2,0.9636,0.0364,154,47,107,1262,0.149,0.3052,0.3052,0.1558,22.9455,22.9057,24,24,0.5106,15,7,1,1,1,1,19,5,3,27,13,180,131,5,1,1,1,2,0.2,2,2
Math,65,29.5735187102028,6.78094777371081,4.07272656997473,1.24364396394635,1.9720012988403,1.58027980154591,3.81528823912557,0.586218105904241,1.50435008742875,2.09763313228567,3.8373334348507,2.3548,1.1774,1.1774,1,1,0,6,9,0.195,0.0171,0.0212,0.2087,1.1774,19,10,14,1,2,76,75,1,0.9868,0.0132,536,89,447,2037,0.05,0.166,0.1604,0.0933,26.8026,26.4933,50,47,0.5281,7,2,0,1,1,1,0,5,2,7,2,12,5,1,1,1,1,1,1,1,1
Math,66,29.6573324763059,6.76596423177677,4.06732272749871,1.24944228069323,1.97352946219954,1.58839282270185,3.81302979261297,0.584513877160634,1.50491691898158,2.08581539631686,3.81016840879251,4.0899,2.0449,2.0449,16.5,3.75,12.75,6,11,0.1894,0.0118,0.012,0.2293,2.0449,21,22,16,1,2,11,7,4,0.6364,0.3636,443,82,361,259,0.0532,0.1851,0.0519,0.1761,23.5455,17.4286,34.25,19,0.2317,19,4,0,1,4,1,0,11,11,22,12,178,129,3,1,1,1,2,0.333333333333333,1,1
Math,67,29.6298425353347,6.73230185785307,4.07124518064057,1.25280979110692,1.96968447162466,1.58466578328151,3.80938094760881,0.584630742150174,1.5027950301407,2.07666324858762,3.79634561712824,2.0976,1.0488,1.0488,2,1,1,5,8,0.2292,0.0256,0.0328,0.2649,1.0488,8,3,7,1,2,3,1,2,0.3333,0.6667,165,36,129,92,0.1859,0.2182,0.1333,0.2121,30.6667,22,35,21,0.5833,2,1,0,1,2,1,0,0,2,2,2,4,2,1,1,1,1,1,1,1,1
Math,68,31.072906304857,6.96926764977473,4.12650012230692,1.23739387918583,2.0767486382261,1.65255331169898,3.95818056615221,0.583464422055559,1.52527018358734,2.1249811650067,3.99100645491069,4.0952,2.0476,2.0476,15,2,13,6,8,0.2152,0.0262,0.0339,0.2637,2.0476,7,6,5,1,2,45,43,2,0.9556,0.0444,126,47,79,986,0.1739,0.373,0.373,0.1746,21.9111,21.907,22,22,0.4681,9,3,0,1,1,1,10,0,2,12,9,253,160,4,1,1,1,2,0.25,2,1
Math,69,31.0714865836386,6.96926764977473,4.12650774324652,1.23739387918583,2.0767486382261,1.65255331169898,3.95818056615221,0.583335634856023,1.52527018358734,2.1249811650067,3.99126458604131,4.9362,2.4681,2.4681,12,2,10,8,11,0.2232,0.0243,0.032,0.3262,2.4681,20,9,18,0,1,16,14,2,0.875,0.125,526,61,465,589,0.07,0.116,0.1141,0.0856,36.8125,35.6429,45,44,0.7213,2,2,3,1,1,1,0,0,1,1,1,0,0,2,1,1,1,2,0.5,1,1
Math,70,31.0730108933917,6.96988529397276,4.12601560182941,1.23743625972136,2.07709532490194,1.65258110221408,3.95847584037512,0.583319700624592,1.52533965987508,2.12515902430332,3.99148760492496,1.8182,0.9091,0.9091,2,1,1,4,7,0.3182,0.1133,0.1342,0.4167,0.9091,6,10,6,0,1,17,16,1,0.9412,0.0588,60,27,33,95,0.0931,0.45,0.4333,0.15,5.5882,5.375,9,8,0.2963,3,2,7,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1
Math,71,27.8707880551589,6.26265919954286,4.22265222818784,1.10070412873047,2.28090388026568,1.40598169311963,3.97612375057882,0.488255972079795,1.48164799264663,1.96425902185068,3.42580932908293,3.8734,1.9367,1.9367,18.5,1,17.5,6,10,0.2651,0.0135,0.0154,0.4041,1.9367,30,54,30,0,1,115,113,2,0.9826,0.0174,190,135,55,6881,0.3149,0.7105,0.7105,0.3684,59.8348,59.823,60.5,70,0.5185,2,1,4,2,2,2,7,0,0,7,2,0,0,20,2,3,2,2,0.05,2,2
Math,72,27.3458633459933,6.20010213444832,4.20948709845832,1.09316777109807,2.29169110331533,1.37491216360515,3.93472706954167,0.487512940602205,1.48316141748385,1.95807419900746,3.37445591777635,2.4,1.2,1.2,5,1,4,3,6,0.3903,0.0766,0.1056,0.5185,1.2,4,3,3,0,1,153,152,1,0.9935,0.0065,53,29,24,1279,0.1577,0.5472,0.5472,0.2264,8.3595,8.3355,12,12,0.4138,2,1,0,1,1,1,0,0,2,2,2,11,7,1,1,1,1,1,1,1,1
Math,73,27.3409250743884,6.19904393339012,4.20948496071581,1.09316777109807,2.29133836962926,1.37491216360515,3.93472706954167,0.487524603618079,1.48316141748385,1.9577214653214,3.37339771671814,2.375,1.1875,1.1875,5,1,4,3,6,0.2631,0.0712,0.0858,0.3409,1.1875,6,3,4,1,2,167,166,1,0.994,0.006,107,31,76,1314,0.0735,0.2897,0.2897,0.1215,7.8683,7.8373,13,13,0.4194,3,1,6,1,1,1,4,0,0,4,1,0,0,1,1,1,1,1,1,1,1
Math,74,27.5619386204555,6.24256428673144,4.21196841727635,1.09343636793652,2.29865898544618,1.38595705015995,3.95326323463495,0.486736903223385,1.48548238221792,1.9629403132889,3.43265267075532,2.698,1.349,1.349,19,1,18,9,11,0.2315,0.007,0.009,0.3304,1.349,45,33,30,1,1,57,56,1,0.9825,0.0175,738,236,502,4336,0.1031,0.3198,0.3198,0.2507,76.0702,74.125,185,185,0.7839,5,0,2,1,1,1,3,0,4,7,3,2,2,28,2,3,2,2,0.035714285714286,2,2
Math,75,27.5577276810652,6.24269209890709,4.21185850810917,1.09318884318404,2.29865898544617,1.38622707716265,3.95354247798482,0.486740537574847,1.48523485746544,1.96305282454003,3.4335302585141,2.9333,1.4667,1.4667,2,1,1,5,7,0.3733,0.0843,0.1046,0.4375,1.4667,6,5,5,2,1,9,8,1,0.8889,0.1111,36,31,5,113,0.3488,0.8611,0.8056,0.4167,12.5556,12.25,15,13,0.4194,2,2,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1
Math,76,27.5577276810652,6.24194952464965,4.21196593929729,1.09318884318404,2.29865898544618,1.38622707716265,3.95354247798482,0.486739966720887,1.48498733271297,1.96255777503508,3.4335302585141,6.2133,3.1067,3.1067,12,2,10,6,11,0.2023,0.0145,0.0188,0.2326,3.1067,25,17,28,1,2,18,16,2,0.8889,0.1111,776,120,656,1120,0.0802,0.1546,0.1546,0.0941,62.2222,61.0625,71.5,73,0.6083,7,5,0,1,1,1,6,0,8,14,12,95,67,4,1,1,1,2,0.25,2,1
Math,77,27.5709810451719,6.24778407567693,4.20746036556327,1.09213568791916,2.3000094854633,1.3867369107413,3.9544852542101,0.486203317871966,1.48624148844891,1.96421051729926,3.43424779162171,2.7368,1.3684,1.3684,3,1,2,6,11,0.2248,0.0292,0.0313,0.2325,1.3684,18,10,12,1,1,347,345,2,0.9942,0.0058,897,503,394,7195,0.0231,0.5608,0.5552,0.0346,20.7349,20.7623,16,26,0.0517,8,1,1,2,2,2,0,9,1,10,2,0,0,1,1,1,1,1,1,1,1
Math,78,27.76141440185,6.27897037421047,4.2163102088974,1.0934857179421,2.30989218523832,1.39808937873106,3.97847769987199,0.486104545500657,1.48867656744009,1.9694835296271,3.46101653130939,2.3636,1.1818,1.1818,6,1.3333,4.6667,4,6,0.2513,0.0328,0.0416,0.3022,1.1818,10,5,6,1,2,117,116,1,0.9915,0.0085,104,56,48,3106,0.2553,0.5385,0.5385,0.25,26.547,26.5517,26,26,0.4643,6,2,7,1,1,1,11,0,0,11,3,8,0,5,1,1,1,2,0.2,2,2
Math,80,27.7674620139079,6.27457232040789,4.2212631100506,1.09399757236674,2.30938029306073,1.39624609186697,3.97815483682153,0.486137929194429,1.48821376667496,1.96961631931802,3.45885644888875,2.1714,1.0857,1.0857,2,2,0,6,10,0.216,0.0316,0.0392,0.1977,1.0857,8,4,8,0,1,37,36,1,0.973,0.027,639,133,506,1892,0.08,0.2081,0.2081,0.0892,51.1351,50.9722,57,57,0.4286,1,2,9,1,1,1,0,0,1,1,1,0,0,4,1,1,1,2,0.25,2,1
Math,81,27.7671643948602,6.27451279659836,4.22126271636012,1.09399757236674,2.3093207692512,1.39624609186697,3.97815483682153,0.486138076447405,1.48821376667496,1.96961631931803,3.45885644888875,2.1111,1.0556,1.0556,2,1,1,6,7,0.3292,0.0699,0.0896,0.3436,1.0556,4,2,5,0,1,36,35,1,0.9722,0.0278,639,133,506,1821,0.0792,0.2081,0.2081,0.0626,50.5833,50.8857,40,40,0.3008,4,3,6,1,3,1,1,0,3,4,3,938,643,2,1,1,1,2,0.5,1,1
Math,82,27.6021538708812,6.24502793006346,4.17238050866628,1.08937655750544,2.30212926483582,1.38627276309673,3.93729743000644,0.486474039728176,1.48559563286335,1.95991250296026,3.42649744547319,3.0462,1.5231,1.5231,6,1,5,6,10,0.2541,0.0167,0.0218,0.3092,1.5231,18,16,18,0,1,15,14,1,0.9333,0.0667,474,86,388,1017,0.143,0.1814,0.1814,0.135,67.8,68.0714,64,64,0.7442,1,2,10,1,1,1,0,0,1,1,1,0,0,4,1,1,1,2,0.25,2,1
Math,83,27.6011635757733,6.24474734644955,4.17238415421161,1.08937655750544,2.30240984844973,1.38599217948281,3.93757801362036,0.486480187196321,1.48559563286336,1.95991250296026,3.42649744547319,3.5758,1.7879,1.7879,7,1,6,6,10,0.268,0.0168,0.0219,0.3243,1.7879,25,22,22,0,1,18,17,1,0.9444,0.0556,474,104,370,1108,0.1299,0.2194,0.2194,0.1371,61.5556,61.3529,65,65,0.625,3,2,0,1,2,1,0,0,3,3,3,51,34,1,1,1,1,1,1,1,1
Math,84,27.5835179544749,6.2392799591036,4.17257951683392,1.08934061937652,2.30111248199582,1.383562761968,3.93642200380685,0.486454893581298,1.48571782250167,1.95885113021957,3.4253653944123,3.8049,1.9024,1.9024,8,2,6,8,11,0.2443,0.0276,0.0329,0.339,1.9024,17,21,13,0,1,6,4,2,0.6667,0.3333,67,39,28,144,0.3582,0.5821,0.4776,0.5075,24,22.5,27,27,0.6923,6,1,5,1,1,1,9,0,0,9,3,30,15,1,1,1,1,1,1,1,1
Math,85,27.6031751230126,6.24067862955912,4.16976707123509,1.09360960486347,2.31343794958014,1.38323714699382,3.93713988328573,0.487647099290144,1.4835140694946,1.96139009985716,3.4051996782697,2.2069,1.1034,1.1034,3,1,2,8,10,0.2467,0.0423,0.0513,0.2917,1.1034,8,4,6,0,1,93,92,1,0.9892,0.0108,114,75,39,884,0.0834,0.6579,0.6316,0.2456,9.5054,9.3043,28,25,0.3333,1,2,11,1,1,1,0,0,1,1,1,0,0,9,1,2,2,2,0.111111111111111,2,2
Math,86,26.819301089969,6.09098491313886,4.14550815432022,1.06147243551325,2.2345821410258,1.33529789100713,3.95267645250346,0.476186438306393,1.47283633196883,1.94760884359633,3.39683918340903,4.6667,2.3333,2.3333,8,2,6,5,6,0.3646,0.0523,0.0626,0.3485,2.3333,10,6,9,1,1,13,11,2,0.8462,0.1538,243,55,188,276,0.0874,0.2263,0.2222,0.0947,21.2308,21.8182,18,22,0.4,6,1,0,1,1,1,3,3,0,6,2,20,14,4,1,1,1,2,0.25,2,1
Math,87,26.818623755281,6.09115424681086,4.14538329213243,1.06147243551325,2.2344128073538,1.33529789100713,3.95259178566746,0.476191575945881,1.47292099880483,1.94769351043233,3.39675451657303,3.0625,1.5312,1.5312,5,1,4,6,10,0.2564,0.017,0.0221,0.3043,1.5312,18,16,17,0,1,17,16,1,0.9412,0.0588,468,102,366,1016,0.1277,0.2179,0.2179,0.1346,59.7647,59.5625,63,63,0.6176,2,1,2,1,1,1,0,2,2,4,3,2,2,6,1,2,2,2,0.166666666666667,2,2
Math,88,26.8078184764342,6.08876250751136,4.14540083102957,1.06140381663963,2.23336771344911,1.33507487966786,3.95275904417191,0.476185068830389,1.47314179663205,1.94712629796893,3.39599306842704,3.5625,1.7812,1.7812,9,1,8,6,10,0.2632,0.0173,0.0223,0.358,1.7812,26,20,21,0,1,16,15,1,0.9375,0.0625,468,102,366,952,0.1271,0.2179,0.2179,0.1346,59.5,59.2667,63,63,0.6176,8,2,3,1,1,1,5,6,0,11,4,7,5,2,1,1,1,2,0.5,1,1
Math,89,27.4632674414924,6.25652718162036,4.16118799873298,1.05819017778711,2.21686837126303,1.36018199184885,3.99884136648134,0.478059342310807,1.47932366546386,1.97274842139695,3.50571385984244,1,0.5,0.5,1,1,0,1,1,1,0.75,0.75,1,0.5,0,1,1,0,1,8,7,1,0.875,0.125,30,30,0,108,0.45,1,1,0.0667,13.5,15.1429,2,2,0.0667,3,1,1,1,1,1,4,0,0,4,2,1,1,1,1,1,1,1,1,1,1
Math,90,27.4692283040363,6.25781977617314,4.16134324226424,1.05817660724062,2.21709228528005,1.36023966667141,3.99924169760267,0.478041416766018,1.47935759183008,1.97282984467586,3.50581224630447,1,0.5,0.5,1,1,0,1,1,1,0.75,0.75,1,0.5,0,1,1,0,1,8,7,1,0.875,0.125,29,29,0,107,0.4612,1,1,0.069,13.375,15,2,2,0.069,2,0,1,1,2,1,3,0,0,3,2,11,0,1,1,1,1,1,1,1,1
Math,91,27.3817306187437,6.23689507217124,4.16503348340919,1.05806457670271,2.21035547992104,1.34821060773243,3.99017347013837,0.477383209067954,1.47778812222732,1.97081367897082,3.49900802035526,1.6,0.8,0.8,2,1,1,2,4,0.5219,0.2631,0.3133,0.5714,0.8,3,4,3,0,1,57,56,1,0.9825,0.0175,86,34,52,396,0.0808,0.3953,0.3837,0.0465,6.9474,7,4,3,0.0882,3,1,0,1,1,1,0,0,2,2,1,0,0,1,1,1,1,1,1,1,1
Math,92,27.1612943509999,6.05979266972834,4.3364122377352,1.05481919190615,2.26894493194697,1.28752147295123,4.03676703108722,0.471351787986379,1.45892528959546,1.92046934455905,3.43657624649442,2.2857,1.1429,1.1429,1.6667,1,0.6667,3,6,0.3921,0.1868,0.2152,0.3741,1.1429,2,2,2,2,1,198,197,1,0.9949,0.0051,43,38,5,342,0.0402,0.8837,0.8837,0.1163,1.7273,1.7107,5,5,0.1316,15,6,0,1,2,1,48,5,1,54,12,92,19,2,1,1,1,2,0.5,1,1
Math,93,27.3200701646947,6.04689846179303,4.35559526637796,1.05194497338966,2.28336642875397,1.2894516534473,4.11507208711652,0.470416262935401,1.46052610234813,1.92493609962881,3.49774159818017,2.4,1.2,1.2,2.3333,1.6667,0.6667,2,2,0.741,0.2956,0.3915,0.7111,1.2,2,2,1,0,1,197,196,1,0.9949,0.0051,43,38,5,333,0.0393,0.8837,0.8837,0.0698,1.6904,1.6837,3,3,0.0789,7,3,1,1,2,1,8,0,2,10,3,50,15,1,1,1,1,1,1,1,1
Math,94,27.402004984937,6.05112351978785,4.36436584510988,1.04466517366535,2.29593051566756,1.2925176519895,4.13147594165925,0.472777955481578,1.4653431419554,1.92607120724869,3.50254298675828,1,0.5,0.5,1,1,0,1,1,1,0.75,0.75,1,0.5,0,1,1,0,1,197,196,1,0.9949,0.0051,43,38,5,333,0.0393,0.8837,0.8837,0.0233,1.6904,1.6939,1,1,0.0263,1,2,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1
Math,95,28.0012227777521,6.2275109046383,4.34184409298301,1.00815775907849,2.34628980580757,1.30689584407092,4.18800557051123,0.473886366047087,1.46936271571112,1.95480185895946,3.61126975812321,2,1,1,2,1,1,5,9,0.232,0.0399,0.0498,0.2647,1,7,1,7,0,1,23,22,1,0.9565,0.0435,106,47,59,320,0.1313,0.4434,0.4434,0.2358,13.913,13.4091,25,25,0.5319,2,1,4,1,1,1,2,0,1,3,3,3,2,1,1,1,1,1,1,1,1
Math,96,27.9256759745714,6.20444225996354,4.35003598443936,1.01103998743821,2.34688493881424,1.28982564987604,4.18872036838725,0.472504093363157,1.46582703141348,1.94853166423271,3.58735782397136,2.4444,1.2222,1.2222,3,1,2,2,4,0.4929,0.1406,0.1872,0.5333,1.2222,5,2,4,0,1,149,148,1,0.9933,0.0067,29,29,0,828,0.1916,1,1,0.2414,5.557,5.5473,7,7,0.2414,2,3,0,1,1,1,0,0,1,1,1,0,0,3,1,1,1,2,0.333333333333333,1,1
Math,97,26.6092579446342,5.8722478055121,4.29682041313158,0.970355871249331,2.2892903192754,1.17361591831774,4.12481027143874,0.469688651795281,1.44028054851698,1.88659337772893,3.40200503655679,1.8182,0.9091,0.9091,5,1,4,3,5,0.4227,0.1055,0.1444,0.625,0.9091,4,10,4,0,1,60,59,1,0.9833,0.0167,46,20,26,340,0.1232,0.4348,0.4348,0.1739,5.6667,5.6271,8,8,0.4,4,3,2,1,1,1,14,0,2,16,5,9,5,4,1,1,1,2,0.25,2,1
Math,98,26.5287730698586,5.87123564138719,4.29308260437877,0.970900533558699,2.28977143764867,1.17162336203597,4.12388434551282,0.483919148159895,1.44031685933761,1.88635735739487,3.4036390234849,1.6,0.8,0.8,3,1,2,2,3,0.1574,0.1138,0.1171,0.1636,0.8,4,8,4,0,2,114,112,2,0.9825,0.0175,111,100,11,1267,0.1001,0.9009,0.9009,0.0721,11.114,11.2411,4,8,0.08,1,2,1,2,2,2,0,0,2,2,2,0,0,1,1,1,1,1,1,1,1
Math,99,27.3399462599509,6.14071919366876,4.29605268447846,1.05640184286869,2.2563750521778,1.31642860293929,4.02491834728847,0.472144730604814,1.47451012852164,1.94968870124642,3.51759759534122,1.6,0.8,0.8,2.5,1.5,1,2,3,0.5822,0.2804,0.2767,0.7333,0.8,2,3,3,0,1,278,276,2,0.9928,0.0072,80,54,26,671,0.0302,0.675,0.6625,0.0375,2.4137,2.4167,2,2,0.037,3,1,1,1,2,1,8,0,0,8,2,171,68,1,1,1,1,1,1,1,1
Math,100,26.4561058879526,5.86516940951842,4.27848732401812,0.970472223397347,2.21603958006522,1.16748873317331,4.12895422913289,0.504200962756798,1.43921392974092,1.88674998640822,3.38804573243326,3,1.5,1.5,4,1,3,6,7,0.3057,0.0224,0.0307,0.331,1.5,14,10,17,0,1,49,48,1,0.9796,0.0204,114,56,58,1093,0.1957,0.4912,0.4825,0.3684,22.3061,21.8958,42,41,0.7321,2,2,0,1,2,1,0,0,3,3,3,39,26,3,1,1,1,2,0.333333333333333,1,1
Math,101,26.4452748888863,5.86418901736155,4.27837090427255,0.970472223397347,2.21515255858996,1.16748873317331,4.12895422913289,0.504205136490926,1.43921392974092,1.8864231890226,3.38692528425399,3.75,1.875,1.875,12,2,10,4,6,0.3195,0.0767,0.0993,0.3947,1.875,7,14,8,0,1,71,69,2,0.9718,0.0282,28,24,4,963,0.4844,0.8571,0.8571,0.5714,13.5634,13.4928,16,16,0.6667,2,2,2,1,1,1,1,0,1,2,1,0,0,2,1,1,1,2,0.5,1,1
